date,RV,RQ
2017-09-21,6.831384632198852e-05,2.7347432875290296e-08
2017-09-22,2.8281149750145893e-05,2.214782808726736e-09
2017-09-25,6.862911506494453e-05,8.955258642060903e-09
2017-09-26,5.162349728430515e-05,4.942748505424512e-09
2017-09-27,4.320639794244016e-05,1.4303439503666956e-09
2017-09-28,6.160817859845986e-05,8.684282596639631e-09
2017-09-29,2.760898504816086e-05,2.1879986510748772e-09
2017-10-02,4.738051702547354e-05,2.8263029242829748e-09
2017-10-03,3.502695467513295e-05,2.264109260155542e-09
2017-10-04,4.880015159635884e-05,1.5537069956083398e-08
2017-10-05,5.84764263755716e-05,5.119719256778366e-09
2017-10-06,5.4172934723337586e-05,5.2672818413164405e-09
2017-10-09,2.522833806203704e-05,6.189916516182329e-10
2017-10-10,3.838857664216703e-05,2.3439337337506e-09
2017-10-11,4.73019949476406e-05,3.6450922905200108e-09
2017-10-12,0.00010597253889193369,1.7808953348443883e-08
2017-10-13,0.00015519949006076385,8.82325708848367e-08
2017-10-16,6.219328301227203e-05,7.884687397792872e-09
2017-10-17,4.693082938694606e-05,3.0899190988918176e-09
2017-10-18,5.1999837231400075e-05,5.813180853462415e-09
2017-10-19,4.9945067365625445e-05,6.6621663563310796e-09
2017-10-20,3.4574111816206316e-05,2.0607856591452093e-09
2017-10-23,3.391820626416451e-05,1.63621043490708e-09
2017-10-24,4.194385427212228e-05,4.254423777085222e-09
2017-10-25,0.00015121695216305781,4.938129008902632e-08
2017-10-26,6.218165244602061e-05,5.1362796149872614e-09
2017-10-27,7.944763406193432e-05,3.496329096300541e-08
2017-10-30,6.221776048395518e-05,4.786445853311463e-09
2017-10-31,3.631757405684625e-05,1.6444636657232495e-09
2017-11-01,4.071086968626053e-05,2.03753369320579e-09
2017-11-02,9.91867436644298e-05,1.39781939457973e-08
2017-11-03,3.650525464846737e-05,1.9855337352702962e-09
2017-11-06,5.4651605273033736e-05,1.5125068124130425e-08
2017-11-07,6.54297177485687e-05,3.4316370899500408e-09
2017-11-08,9.356625654475089e-05,1.6863259302314122e-08
2017-11-09,0.0001223734387776922,1.782059190385301e-08
2017-11-10,4.2719190688752564e-05,2.2099414607559192e-09
2017-11-13,7.236207498564233e-05,1.689176441935467e-08
2017-11-14,5.699394192051698e-05,4.871083876249137e-09
2017-11-15,0.0001416264640227919,3.579670486192019e-08
2017-11-16,4.9768384376094317e-05,2.746771725797772e-09
2017-11-17,6.803752704780918e-05,1.4697026886784525e-08
2017-11-20,3.6679710309433e-05,1.9812086559405233e-09
2017-11-21,2.5523273059952416e-05,7.365132212151645e-10
2017-11-22,3.4500968217709104e-05,4.096039813304426e-09
2017-11-27,6.006417942870519e-05,1.3807238384585538e-08
2017-11-28,0.00011151480352425919,1.5606546367950718e-08
2017-11-29,0.00030957590397964426,1.7358846059746698e-07
2017-11-30,0.00019584574091018685,3.882555336903045e-08
2017-12-01,0.0005242179692395385,4.6252116083874607e-07
2017-12-04,0.00017145768052776602,4.2602778152889907e-08
2017-12-05,0.00012934446690714613,1.8036258345187035e-08
2017-12-06,8.838560344373625e-05,9.003057869911069e-09
2017-12-07,7.831566952541698e-05,1.0063011145111637e-08
2017-12-08,5.0318550415011476e-05,5.846784262781462e-09
