feature,edge_idx,z_std,ale_centred
RVM,27,-0.3217816044873348,1.9019194114365794e-06
RVM,28,-0.31813836231457876,1.9169389277339224e-06
RVM,29,-0.31177174827490395,1.9561345114015285e-06
RVM,30,-0.30630176470674414,1.975097596725759e-06
RVM,31,-0.3018991442100726,1.9919500788022606e-06
RVM,32,-0.2987810575240048,2.0004202633560044e-06
RVM,33,-0.29375507411693574,2.0071882681792477e-06
RVM,34,-0.2873151427651371,2.050032289843016e-06
RVM,35,-0.282107485321506,2.061351254275421e-06
RVM,36,-0.278841429697599,2.0659928604859192e-06
RVM,37,-0.275599593513598,2.0773438393094625e-06
RVM,38,-0.2731183194504071,2.0858385198240217e-06
RVM,39,-0.268446152410136,2.096513319534863e-06
RVM,40,-0.26628739451934785,2.1028956986045546e-06
RVM,41,-0.26064796701540943,2.1199578192098147e-06
RVM,42,-0.25725778668814375,2.137832573331109e-06
RVM,43,-0.2542545338036352,2.147486799194296e-06
RVM,44,-0.2505670608842051,2.1611237627526794e-06
RVM,45,-0.24567540980640387,2.1823875055192434e-06
RVM,46,-0.24327734707621387,2.19853467445452e-06
RVM,47,-0.24047020369106112,2.2186745251305797e-06
RVM,48,-0.23655544897796735,2.2547159811724373e-06
RVM,49,-0.2332809209009423,2.2653228725376653e-06
RVM,50,-0.22973707856320563,2.2700572472077443e-06
RVM,51,-0.22599561310153185,2.2955531121825448e-06
RVM,52,-0.22173354764694658,2.3226783671136377e-06
RVM,53,-0.2174044609799765,2.337417183503219e-06
RVM,54,-0.21307122748198898,2.3575832283372324e-06
RVM,55,-0.20528251862465838,2.394237229060734e-06
RVM,56,-0.19913701726372623,2.4332072580423005e-06
RVM,57,-0.19432617117851236,2.4545767455551573e-06
RVM,58,-0.1896733757290761,2.4972948625988625e-06
RVM,59,-0.18323308476515135,2.5157471458557825e-06
RVM,60,-0.17988164886272845,2.563555523556913e-06
RVM,61,-0.17197323033893858,2.59824228724048e-06
RVM,62,-0.1637429771571224,2.658478000546636e-06
RVM,63,-0.14843852626274348,2.688237121935997e-06
